annotation_id	lineage	busco_count	complete	single	duplicated	fragmented	missing
51e1f3162046550e4bebebda6a88ae81	eukaryota_odb12	129	96.1	93.8	2.3	1.6	2.3
561ec36b790cbe8eda8d55978c140257	eukaryota_odb12	129	97.7	97.7	0.0	0.8	1.6
5eb8c0829bf62868ede9aae860cbb757	eukaryota_odb12	129	85.3	84.5	0.8	9.3	5.4
6322c5d98540afe1162896834cf8d047	eukaryota_odb12	129	95.3	89.9	5.4	3.9	0.8
677b72433c1d388bc18840953c7463ef	eukaryota_odb12	129	95.3	92.2	3.1	4.7	0.0
6bacfa61b0fc9738743b7d434599024d	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0
705a9c450a0ffe804e2e68d2d926f1bd	eukaryota_odb12	129	89.9	88.4	1.6	7.8	2.3
7501aaac8304d0c1c0fe299545b51514	eukaryota_odb12	129	98.4	96.1	2.3	0.8	0.8
7997df09a5b0f5285442ec39d9bfd76c	eukaryota_odb12	129	97.7	97.7	0.0	0.8	1.6
7e404aad1eb4520f24bc4904c5e941f3	eukaryota_odb12	129	95.3	95.3	0.0	1.6	3.1
82f4e28c294551878f22466123a280c7	eukaryota_odb12	129	100.0	89.9	10.1	0.0	0.0
877d6b37febedabdecb863daa3b6b931	eukaryota_odb12	129	86.0	84.5	1.6	7.8	6.2
8b9d469a43984646ce265e4803613b82	eukaryota_odb12	129	93.0	93.0	0.0	3.9	3.1
902eb2c937dda3b3e60c8421e045c761	eukaryota_odb12	129	93.8	91.5	2.3	5.4	0.8
94a16f21f26fbb4e85e9cc4cf9e64a4e	eukaryota_odb12	129	98.4	91.5	7.0	0.8	0.8
9d7e79b95932b23683e21a2ddf79525a	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0
a1b2b0f9ee1df9919324bc3dbd8112f0	eukaryota_odb12	129	98.4	96.9	1.6	1.6	0.0
a592c7a3d83028e7fe6409695f962455	eukaryota_odb12	129	99.2	8.5	90.7	0.8	0.0
a9f64b3a64c05a2dd54379f62c4868ca	eukaryota_odb12	129	82.2	82.2	0.0	7.8	10.1
ae83aaa472d46dcc1395721ad1522148	eukaryota_odb12	129	100.0	97.7	2.3	0.0	0.0
b6eedff59b00ef83e0e05143bc0e386a	eukaryota_odb12	129	94.6	94.6	0.0	3.9	1.6
c04b6b3656ac7cee3800ab77263a6ef5	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0
c4bdb6b044412fa8ba7c7916263b9f8f	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
c8cde7b8a4851c2f2a11e17c9d3bf743	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
d14d7dca746b3ad78c71c23446545b56	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0
da41d6ec04632377eef326618ce2e9a6	eukaryota_odb12	129	99.2	99.2	0.0	0.0	0.8
ded40c893d9c7530071f6dbd828386a9	eukaryota_odb12	129	99.2	93.0	6.2	0.8	0.0
e2ebd7a655c9a1ac43df630ce9970095	eukaryota_odb12	129	83.7	82.9	0.8	7.8	8.5
e75d82ceda622c7e94fab0ad4d894133	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
ebfb305cb86da32b77a7f21de1676153	eukaryota_odb12	129	96.9	96.9	0.0	3.1	0.0
f027f851e88497ec6f6cff73fa2b6dc6	eukaryota_odb12	129	89.9	89.1	0.8	3.9	6.2
f418ae4dac2e37e0fc5fcf7027e6e3df	eukaryota_odb12	129	86.0	83.7	2.3	7.0	7.0
fc6531911b6f8a90010abd1a4e5a08a9	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
04af3cfd43f445d4ddbf6e622f0625ca	eukaryota_odb12	129	63.6	63.6	0.0	15.5	20.9
096481ee1906b6a1bd9d7641cc350592	eukaryota_odb12	129	72.9	25.6	47.3	24.0	3.1
125c3fc22221784bcf579a16fc0526b2	eukaryota_odb12	129	94.6	94.6	0.0	5.4	0.0
16a8f3abb51b4b04615fabd5c8242f26	eukaryota_odb12	129	100.0	99.2	0.8	0.0	0.0
1f90aba422844efba2d25ac1d3febd0f	eukaryota_odb12	129	97.7	86.8	10.9	2.3	0.0
2483bffb867858b671337214a09d6560	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
2d0c80787497d6a004e58425efcb9ce1	eukaryota_odb12	129	63.6	63.6	0.0	18.6	17.8
3158e4f742a33650610c2bf3eb751e1b	eukaryota_odb12	129	82.9	82.9	0.0	8.5	8.5
362eaa46160c14af6964a7d69022d72c	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0
3aee33f936be1318945953a429d87aa1	eukaryota_odb12	129	95.3	93.0	2.3	1.6	3.1
3fa85cf89c2f5c3b83bafad4a600d3ae	eukaryota_odb12	129	92.2	91.5	0.8	7.0	0.8
4404fd29491e48c9486aa108f36e903a	eukaryota_odb12	129	84.5	84.5	0.0	6.2	9.3
48dd004cc926cf725ad83c3eb72aa660	eukaryota_odb12	129	89.9	88.4	1.6	8.5	1.6
4d4c31831216fa425e78041e239350a7	eukaryota_odb12	129	81.4	81.4	0.0	13.2	5.4
51e7798a18b4b18b3e25f5dc1ae46064	eukaryota_odb12	129	96.9	96.9	0.0	1.6	1.6
562322fd8544c367951498d8d2e38d7f	eukaryota_odb12	129	98.4	98.4	0.0	1.6	0.0
5a5a893b432ab5231ba847f979ed584d	eukaryota_odb12	129	55.0	53.5	1.6	14.0	31.0
5ebfd6de61e65a114a41f8f0c5b4e078	eukaryota_odb12	129	100.0	99.2	0.8	0.0	0.0
63265f972b1c7e25efe41f9c74c2fba1	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
6bade8fb17813029065e950c8fd94961	eukaryota_odb12	129	82.9	82.2	0.8	8.5	8.5
705c887166344e9ffe648c94c1446929	eukaryota_odb12	129	93.8	93.8	0.0	3.1	3.1
7504addb62287dc233d8ea613c9a6591	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0
799f40a55bd8e0b3cbd6d29dffd18ece	eukaryota_odb12	129	100.0	95.3	4.7	0.0	0.0
82f53f2bc79ad8b088ae83c692399f67	eukaryota_odb12	129	94.6	90.7	3.9	3.9	1.6
877f221b08c2bb667f619597adcb1f55	eukaryota_odb12	129	10.9	9.3	1.6	14.7	74.4
8b9dafddfd5259e52a5799b2fcb57934	eukaryota_odb12	129	96.9	2.3	94.6	0.8	2.3
9034c40a7525083cf33bc10885314b9e	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
94a8da998ee92a574c1597399b91570f	eukaryota_odb12	129	75.2	74.4	0.8	15.5	9.3
98ba7cce16b31dc05a432a25e0ecd40d	eukaryota_odb12	129	93.8	87.6	6.2	4.7	1.6
9d7eb614e4fd890801b1a9c0ac1402ea	eukaryota_odb12	129	97.7	96.9	0.8	1.6	0.8
a1b2b66e158146e5562e52aafc3f6cbb	eukaryota_odb12	129	96.9	94.6	2.3	3.1	0.0
a59ddfc3947e9098428df9b4ff78431d	eukaryota_odb12	129	94.6	91.5	3.1	0.8	4.7
a9ff1174de167a537cb130a6a5713edd	eukaryota_odb12	129	98.4	97.7	0.8	0.8	0.8
ae844088f97701e6330aa45b8666c147	eukaryota_odb12	129	81.4	76.7	4.7	8.5	10.1
b2a6a08ac84d5f4d81fd70f43ddaa61b	eukaryota_odb12	129	100.0	93.0	7.0	0.0	0.0
b6ef05b6ce7fcbc9f684bf11a0b7997d	eukaryota_odb12	129	93.0	93.0	0.0	0.0	7.0
bb3e1e2d5ebaf488ce7ce301816dd2aa	eukaryota_odb12	129	86.0	85.3	0.8	10.9	3.1
c0538077c7772adeb75468cb2dd3abd3	eukaryota_odb12	129	74.4	31.8	42.6	23.3	2.3
c4c2f88ecac80e3b2823c21d91d18774	eukaryota_odb12	129	80.6	32.6	48.1	15.5	3.9
c8d296f043c52d6f02b0039bceab18a3	eukaryota_odb12	129	98.4	98.4	0.0	1.6	0.0
cd08fd072d8f25f5ecdfcd186bc00516	eukaryota_odb12	129	86.0	86.0	0.0	7.0	7.0
d14e4338f628da8c87a177110be3941f	eukaryota_odb12	129	94.6	86.0	8.5	3.9	1.6
d6690eb71c64120924abb83002b4adde	eukaryota_odb12	129	98.4	98.4	0.0	0.8	0.8
da47bae1b4a2900e906c6e250a5ab3e0	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0
e2ede5f09aafbe1cc8e2e27aa1012025	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
e76093a7bc85c20809bcfa446832dbcb	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0
ec0321d599cc1ee42edc0c9426115a1f	eukaryota_odb12	129	99.2	81.4	17.8	0.8	0.0
f02c4cd1f8944d6ffa80dca4540dc826	eukaryota_odb12	129	100.0	90.7	9.3	0.0	0.0
f41a2571f071627699469950f3c0787d	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
f854158d9d032802a87ea42002dfe52e	eukaryota_odb12	129	58.1	18.6	39.5	13.2	28.7
fc67a92aef3d59eb463f42c4f30364ba	eukaryota_odb12	129	89.1	89.1	0.0	6.2	4.7
04b36f4ecab0a7270846609f7905f337	eukaryota_odb12	129	98.4	97.7	0.8	0.8	0.8
0968cc8fa024c0d044a786e0a5bab2c7	eukaryota_odb12	129	84.5	83.7	0.8	7.8	7.8
0e09f4dbe1fc53a97a77ab2998a59098	eukaryota_odb12	129	100.0	69.8	30.2	0.0	0.0
12679497062d98b25a51083078043c54	eukaryota_odb12	129	99.2	98.4	0.8	0.0	0.8
1b3b9411a90a36ac535c36660f8a1119	eukaryota_odb12	129	93.0	93.0	0.0	6.2	0.8
1f9d695ee64d7ed950a7fdd7bcd91c61	eukaryota_odb12	129	99.2	89.9	9.3	0.0	0.8
2488748abd0abb9bcbb7ed16ebe777c2	eukaryota_odb12	129	93.0	91.5	1.6	5.4	1.6
28df124f903e52c6bbf2fe56cd667d26	eukaryota_odb12	129	92.2	89.1	3.1	5.4	2.3
2d174898f07efc469c3387a72e274211	eukaryota_odb12	129	89.1	72.1	17.1	7.0	3.9
315cbcc9292c1caf2f5ca4a066aee5d2	eukaryota_odb12	129	100.0	98.4	1.6	0.0	0.0
363b864d738211b0cea6d05b9458fa9a	eukaryota_odb12	129	99.2	98.4	0.8	0.0	0.8
3aef6360be10e61d9bd2cfdc067178b1	eukaryota_odb12	129	99.2	98.4	0.8	0.0	0.8
3fb12b421387d541b4c9caa2ac8ce656	eukaryota_odb12	129	96.1	95.3	0.8	3.9	0.0
440a576eba5e86aa000798e114e25cb5	eukaryota_odb12	129	98.4	97.7	0.8	1.6	0.0
48e1c815e8acbd9767264561b19f65a7	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
4d4c75db0e569b3738b66bce5815295d	eukaryota_odb12	129	96.9	96.9	0.0	3.1	0.0
51ed0a31ab5c6c0f14f6e827d281c0c3	eukaryota_odb12	129	96.9	96.1	0.8	0.8	2.3
5625737c6163f412d2d2c3636905a3ec	eukaryota_odb12	129	25.6	15.5	10.1	7.8	66.7
5a5cca3e4e3438713ef19d2e1699b75d	eukaryota_odb12	129	94.6	93.8	0.8	3.1	2.3
5ec2ccfdbc8203a0b00eac6cfc762b2d	eukaryota_odb12	129	86.0	85.3	0.8	5.4	8.5
632acf09d0aa3d96076a0a5b3addeef4	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0
677dfa39bdaf5266d152dacd557e399d	eukaryota_odb12	129	100.0	99.2	0.8	0.0	0.0
705dd3865573ae237639208e8b4ea390	eukaryota_odb12	129	76.7	76.7	0.0	7.8	15.5
7506e85bd9e9fbb01b2afab11c012fe7	eukaryota_odb12	129	58.1	18.6	39.5	13.2	28.7
79a19fca216b04e60a6bdf51a49e2f68	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0
7e4621e9e28a9fce0b9f94783eeebbac	eukaryota_odb12	129	97.7	94.6	3.1	0.0	2.3
82f8257b2c334980ba6c3c769142870e	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
877faa13f383c048cc60120e08f33e49	eukaryota_odb12	129	86.8	86.8	0.0	8.5	4.7
8b9f08302782b0738137a7b60627421c	eukaryota_odb12	129	82.9	79.1	3.9	9.3	7.8
903706ca9174d76cc42608db876cdcbd	eukaryota_odb12	129	85.3	85.3	0.0	11.6	3.1
94a8f301e2fda9e0ed448c12e03615e5	eukaryota_odb12	129	89.9	89.9	0.0	6.2	3.9
98bc4674d95b06c8aa714591032b19a9	eukaryota_odb12	129	92.2	89.9	2.3	5.4	2.3
9d7ec22ddb914ba4400967831e5d2c60	eukaryota_odb12	129	97.7	97.7	0.0	1.6	0.8
a1b3961cc2c25105650c7225ea212e04	eukaryota_odb12	129	98.4	84.5	14.0	1.6	0.0
a5a53fd384feb5059a0bc294582dbe44	eukaryota_odb12	129	98.4	97.7	0.8	1.6	0.0
a9ff2308c3437b19bd9db23f03f8d2aa	eukaryota_odb12	129	77.5	76.7	0.8	12.4	10.1
ae858a58a366adf1b94e13ed203b7335	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0
b2a6ec55029f0208cd8eecb76f261087	eukaryota_odb12	129	87.6	86.8	0.8	2.3	10.1
b6faedbb41e186ceac069088d8bf0b69	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0
bb40faa7c056b71f9aef59cacf2f2a30	eukaryota_odb12	129	92.2	87.6	4.7	5.4	2.3
c05c068efbf7374d6a3dccfeb6bfa478	eukaryota_odb12	129	99.2	85.3	14.0	0.0	0.8
c4db31eecf9e454c251843dd39cccd7e	eukaryota_odb12	129	96.9	90.7	6.2	1.6	1.6
c8d4856c1b177515bbd9e148317f1a0d	eukaryota_odb12	129	97.7	86.8	10.9	1.6	0.8
cd0da2ded3e5c382f3e64d5ed4ad2302	eukaryota_odb12	129	70.5	70.5	0.0	23.3	6.2
d14ff38fb98f2fef249c42fdfd8b8277	eukaryota_odb12	129	73.6	31.0	42.6	20.9	5.4
d66b47812e3db4ffbdca6b34620ed927	eukaryota_odb12	129	96.9	96.9	0.0	3.1	0.0
da4a0d9da5bdbc442e2cc2c73d64b075	eukaryota_odb12	129	97.7	94.6	3.1	1.6	0.8
ded42bc639c8412f4724b0d67e512762	eukaryota_odb12	129	93.0	91.5	1.6	5.4	1.6
e76125ea11d6c1f3b4469f4cd0c9b704	eukaryota_odb12	129	93.0	91.5	1.6	3.1	3.9
ec0965a1b2aba22ed2a639667b103956	eukaryota_odb12	129	92.2	91.5	0.8	5.4	2.3
f02d30442c6e935717e1ff8a250725d2	eukaryota_odb12	129	74.4	74.4	0.0	18.6	7.0
f421246988bbbcd0d4bb8bb706722c4c	eukaryota_odb12	129	14.0	7.0	7.0	7.8	78.3
f85415ac21c35705db68bdebc3cc45ff	eukaryota_odb12	129	96.1	89.1	7.0	3.9	0.0
fc76da02e0769e199d80895664017f88	eukaryota_odb12	129	94.6	79.1	15.5	4.7	0.8
04b43a589b6608796a618655e842915d	eukaryota_odb12	129	97.7	93.0	4.7	1.6	0.8
096c1f9fc7f9a764b75481187923f0f6	eukaryota_odb12	129	96.1	77.5	18.6	2.3	1.6
0e0e3b9acf39e59de77607157a6ae46e	eukaryota_odb12	129	76.7	76.0	0.8	7.8	15.5
1269eff103cacc69c2a61c38f47abb23	eukaryota_odb12	129	97.7	91.5	6.2	0.0	2.3
16a9f64dda14c7977d78e2198e992e04	eukaryota_odb12	129	96.9	96.1	0.8	1.6	1.6
1b3d913180d6811e1b703134263c4ffb	eukaryota_odb12	129	94.6	92.2	2.3	3.1	2.3
1fa4f3d54c8a52d6456fc4b9ce3d89f5	eukaryota_odb12	129	95.3	63.6	31.8	3.1	1.6
2489391210022ae323ca96225f4de990	eukaryota_odb12	129	51.9	50.4	1.6	14.0	34.1
2d17790376da9998e6540fc188638152	eukaryota_odb12	129	96.9	96.1	0.8	2.3	0.8
316042c052e784b8b4517c1866285556	eukaryota_odb12	129	98.4	97.7	0.8	0.8	0.8
363dfc6beba87418f0de08dabea93062	eukaryota_odb12	129	100.0	79.1	20.9	0.0	0.0
3af755df4a6b238449fc4cf81529d537	eukaryota_odb12	129	97.7	97.7	0.0	0.8	1.6
4413aa60a4c3980a75d73c2d3c42bdfa	eukaryota_odb12	129	95.3	38.0	57.4	2.3	2.3
48e69b0c3d9e5aad89cbec719b9f5aa8	eukaryota_odb12	129	11.6	11.6	0.0	41.9	46.5
4d4dc591c52e84cc01a72135b8bddb07	eukaryota_odb12	129	97.7	97.7	0.0	0.8	1.6
51f079a29fe64a778713c963287a4147	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0
5ecdda78be1a8035e984ede0e79a03b4	eukaryota_odb12	129	96.1	90.7	5.4	2.3	1.6
633722d6c56e7fa29f80e2d77f6cadf1	eukaryota_odb12	129	94.6	93.8	0.8	2.3	3.1
6784aa1bb6efaae6e7e31d0a25e317ad	eukaryota_odb12	129	97.7	96.9	0.8	1.6	0.8
7508e029f2c48bb8fe77de8e57fedc47	eukaryota_odb12	129	98.4	98.4	0.0	0.0	1.6
79a39589f17119ef3def33022bf1f740	eukaryota_odb12	129	79.1	67.4	11.6	18.6	2.3
7e4d93dbf5c7f030461562c818b82cb8	eukaryota_odb12	129	96.9	90.7	6.2	1.6	1.6
82fa0905abdb095e7f5d3b5d0cc4bfef	eukaryota_odb12	129	98.4	96.9	1.6	0.8	0.8
8791e2ed3a17465b5198513610a46297	eukaryota_odb12	129	98.4	97.7	0.8	0.8	0.8
903be47e078767ff7e8e1f37ace027fb	eukaryota_odb12	129	72.1	72.1	0.0	16.3	11.6
94b9d62ad945cae3a7ca2b180abdba35	eukaryota_odb12	129	84.5	84.5	0.0	6.2	9.3
98bd34b90e3502a3e94265340a4be6c4	eukaryota_odb12	129	91.5	88.4	3.1	7.8	0.8
9d7fc132c70246fe1fe9012d8b0c6009	eukaryota_odb12	129	96.9	92.2	4.7	2.3	0.8
a1bc82043f7657d49356fffdabb0df32	eukaryota_odb12	129	84.5	78.3	6.2	7.8	7.8
a5aaba012e6656373e53cb52bbe73850	eukaryota_odb12	129	97.7	96.9	0.8	2.3	0.0
ae8da301e322a961061aaa9cc138f76a	eukaryota_odb12	129	85.3	84.5	0.8	7.8	7.0
b2a84415a67301ab740d953640107ae9	eukaryota_odb12	129	90.7	86.8	3.9	7.8	1.6
b6fbfb6574c3217c85d869b32b5e033f	eukaryota_odb12	129	81.4	81.4	0.0	15.5	3.1
bb435e869074b1147bd1cfc4bc84fc6f	eukaryota_odb12	129	97.7	96.9	0.8	1.6	0.8
c06213bbf23c53ec11548f2d18e107a5	eukaryota_odb12	129	83.7	83.7	0.0	12.4	3.9
c4dd11d7cfa69fa2575741aea733e43d	eukaryota_odb12	129	99.2	99.2	0.0	0.0	0.8
c8da743d02284787a8d5774a1d5680ea	eukaryota_odb12	129	99.2	3.9	95.3	0.8	0.0
cd0e18761c28e0e5b755b44b9adc5b35	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
d15834c056f87f19ce0bbf31774ea186	eukaryota_odb12	129	41.1	37.2	3.9	24.0	34.9
d66fcb45f1bf2ebaccf878c946245004	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
da4abcc0010ad51d82bce65351d06d86	eukaryota_odb12	129	65.9	64.3	1.6	8.5	25.6
ded4a0e9d4c2381745db78cc47eb1877	eukaryota_odb12	129	52.7	51.2	1.6	22.5	24.8
e2f5fbfbb9c4f8891f95ff547ac8699c	eukaryota_odb12	129	100.0	89.9	10.1	0.0	0.0
e7670163d64a55f91c3b4e7a9d6fa0ee	eukaryota_odb12	129	93.8	85.3	8.5	4.7	1.6
ec09953a69b32957a7f77048c56dcb8b	eukaryota_odb12	129	97.7	20.9	76.7	0.8	1.6
f033d0243d789d6be7c932948a558f67	eukaryota_odb12	129	99.2	98.4	0.8	0.8	0.0
f42ae1b97f477aac2d70d9843b3c77e0	eukaryota_odb12	129	90.7	90.7	0.0	2.3	7.0
f856c26994fe9ccae25420eda9207371	eukaryota_odb12	129	97.7	96.1	1.6	0.8	1.6
fc7795a3d3c8d6d00b5628e61c829151	eukaryota_odb12	129	98.4	98.4	0.0	1.6	0.0
04b7e8f4ab89e24787f7805113a94589	eukaryota_odb12	129	99.2	97.7	1.6	0.8	0.0
096c83bab73cc01457210083a98cef38	eukaryota_odb12	129	84.5	1.6	82.9	7.8	7.8
0e135a12b3898db4ce1603332273e621	eukaryota_odb12	129	89.9	89.9	0.0	3.9	6.2
1276147e451e75ce175dfe42cd7d6f92	eukaryota_odb12	129	93.0	92.2	0.8	3.9	3.1
1b43f88ab2cdca03f01c3bd10c289599	eukaryota_odb12	129	93.0	86.8	6.2	3.9	3.1
1fa6213a0571906e7011af253d89d5a7	eukaryota_odb12	129	100.0	0.8	99.2	0.0	0.0
248dedbfc616055d14a5b3e9290c61ad	eukaryota_odb12	129	95.3	6.2	89.1	3.9	0.8
28e6f25adbcae14861a3259c9e21bb30	eukaryota_odb12	129	82.9	82.9	0.0	8.5	8.5
2d1acafa9ca0bf0490bc93b6fa770ee1	eukaryota_odb12	129	84.5	81.4	3.1	5.4	10.1
3160927e653fbdaa6dec84c95810a906	eukaryota_odb12	129	90.7	90.7	0.0	3.1	6.2
3642c72af0f12dffbb12f7d63122322c	eukaryota_odb12	129	79.1	75.2	3.9	13.2	7.8
3aff16dda9a4161ab141e38e388e6471	eukaryota_odb12	129	85.3	83.7	1.6	10.1	4.7
4416927b42888fe7a0cc31e9335b4aaa	eukaryota_odb12	129	91.5	81.4	10.1	8.5	0.0
48e755cd10f715aa92175d55d9533920	eukaryota_odb12	129	58.1	55.0	3.1	32.6	9.3
4d51b5e934b4c6ca933d537cd647775a	eukaryota_odb12	129	98.4	97.7	0.8	0.0	1.6
51f163934731fa54f56ed5200685c391	eukaryota_odb12	129	65.1	65.1	0.0	17.8	17.1
562d04a5dbc3827d68ef869d5862bc84	eukaryota_odb12	129	98.4	98.4	0.0	0.8	0.8
5a63f382612c1e9452add167baf838e0	eukaryota_odb12	129	96.9	96.1	0.8	1.6	1.6
5ed1ca7f8ee331d7f36df77fee66a118	eukaryota_odb12	129	96.9	96.9	0.0	3.1	0.0
63376a6761f610e3b8fbf1d1c5c3e160	eukaryota_odb12	129	95.3	93.8	1.6	3.1	1.6
678886da0ae739c431aaac3f3818dd6a	eukaryota_odb12	129	93.0	92.2	0.8	4.7	2.3
6bb4043bf897248fa8b25d939d4eeeed	eukaryota_odb12	129	96.9	96.9	0.0	1.6	1.6
706de8ba3574b0d1adfc124d52e0e371	eukaryota_odb12	129	24.0	24.0	0.0	11.6	64.3
750acbe1b98e6ec7c16213a7ca83c07d	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0
79a55a2e8bbec65ddfef07b11d39ef5a	eukaryota_odb12	129	97.7	96.9	0.8	2.3	0.0
7e4e07e6875be5527cce1e3561d0a5ab	eukaryota_odb12	129	94.6	94.6	0.0	5.4	0.0
8792a06c93184f6aa7ae2c2f36063fb3	eukaryota_odb12	129	90.7	90.7	0.0	3.1	6.2
8ba2988ef4402ca3ff7ef6c961cb5654	eukaryota_odb12	129	94.6	94.6	0.0	5.4	0.0
903e0142b48f5f3e19e66801e9f1fae1	eukaryota_odb12	129	55.8	54.3	1.6	10.9	33.3
94bb16cf330c454feeff20c7cc7499f7	eukaryota_odb12	129	17.1	16.3	0.8	9.3	73.6
9d805e3b3f607fbb1581834c340aba02	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
a1c2d553444457c8ecfc9dbf0ec6c5cb	eukaryota_odb12	129	100.0	99.2	0.8	0.0	0.0
a5aabb8e5624231403396d49d3be3be0	eukaryota_odb12	129	95.3	94.6	0.8	4.7	0.0
aa0b9e1ae674db40f20f4260c2a96431	eukaryota_odb12	129	10.9	9.3	1.6	19.4	69.8
ae91b01618e9fcabeab020f8ee46df1b	eukaryota_odb12	129	100.0	97.7	2.3	0.0	0.0
b70850c192af9d62cb32f442a9cae8ea	eukaryota_odb12	129	82.2	81.4	0.8	7.8	10.1
bb4b13b2a295417ea5db973265f2b7c6	eukaryota_odb12	129	93.8	93.8	0.0	2.3	3.9
c066121025b069236656e0020952d6ae	eukaryota_odb12	129	96.9	96.9	0.0	1.6	1.6
c4df7ec9ffa9eeb007d22ff940a2ddb3	eukaryota_odb12	129	98.4	98.4	0.0	0.0	1.6
c8dc5703e7e18f58a0dedb6b0aed197a	eukaryota_odb12	129	95.3	95.3	0.0	3.1	1.6
cd10cc4625c5b4f02ac01964fefd80fa	eukaryota_odb12	129	91.5	87.6	3.9	6.2	2.3
d678633425ec53e8a89a9423d664af1e	eukaryota_odb12	129	96.1	95.3	0.8	1.6	2.3
da4fea40b6d7372f27d875a8b5cfb7a9	eukaryota_odb12	129	97.7	96.9	0.8	0.0	2.3
dede2d6ad14a91a6743412fb4bdbd517	eukaryota_odb12	129	93.8	87.6	6.2	6.2	0.0
e2f72442f1c4f46d84778deb1d345fb8	eukaryota_odb12	129	93.0	93.0	0.0	6.2	0.8
e76f95530d9e86522829fe34d1991612	eukaryota_odb12	129	27.9	27.9	0.0	26.4	45.7
ec14c9bdac3c2fe6233303cb0fc5a828	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
f034ad6d2da1469f0bd178db54f091a0	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
f42c1954ebaaba18f4bb616ce529e87f	eukaryota_odb12	129	94.6	94.6	0.0	3.1	2.3
f857259e7dc79659b3c6c3dd5c6fea32	eukaryota_odb12	129	56.6	51.9	4.7	15.5	27.9
fc78810043e5a6f9852ba292c3cba749	eukaryota_odb12	129	97.7	95.3	2.3	2.3	0.0
054599626d5271abe92c79cb1741a3a7	eukaryota_odb12	129	82.2	81.4	0.8	7.0	10.9
0eaf16e26516a3f4a1beab71952716f7	eukaryota_odb12	129	98.4	96.9	1.6	0.8	0.8
17340081b7abebc2b571230db64d6681	eukaryota_odb12	129	96.1	93.0	3.1	2.3	1.6
1c0406f037a43ebfcd14666b4b5638a1	eukaryota_odb12	129	98.4	98.4	0.0	0.0	1.6
204c64d8615f477c4208bdf3147c4efd	eukaryota_odb12	129	92.2	86.0	6.2	3.1	4.7
24f8636eb65c090dd936a93bc87d4cda	eukaryota_odb12	129	100.0	27.1	72.9	0.0	0.0
29a23db7176d6899524e47453e08279a	eukaryota_odb12	129	94.6	94.6	0.0	3.1	2.3
2dc207e6bc37560191264855cf188475	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0
31f5df006f9cb1caf1a46c36a481f078	eukaryota_odb12	129	96.1	95.3	0.8	0.0	3.9
36dc9b893f5397b5ccf9e760f0d53b92	eukaryota_odb12	129	87.6	82.9	4.7	3.9	8.5
3ba5258a69410b7bac05292e9679482f	eukaryota_odb12	129	92.2	90.7	1.6	5.4	2.3
4041d2c55202038f59633116da17d7b3	eukaryota_odb12	129	96.1	94.6	1.6	2.3	1.6
497ebbf2a931f8f619b3cc3eb0e7eaa9	eukaryota_odb12	129	98.4	95.3	3.1	0.8	0.8
4de4b8a864be84b335c5a909d4101cc4	eukaryota_odb12	129	90.7	90.7	0.0	7.8	1.6
52a611e2d368af47c3f501361a0d5a95	eukaryota_odb12	129	100.0	99.2	0.8	0.0	0.0
56f19de0a52069ed6cb504d1618641a8	eukaryota_odb12	129	91.5	89.9	1.6	4.7	3.9
5f4f721516d6957c938d2d63861b39ce	eukaryota_odb12	129	94.6	93.8	0.8	2.3	3.1
63bbbb60974bcff1dfdfe884666ec468	eukaryota_odb12	129	78.3	74.4	3.9	5.4	16.3
680f2682d51a792d51a2261391d1c50b	eukaryota_odb12	129	86.8	83.7	3.1	9.3	3.9
6c559659cb730f6d972a159937d7b8eb	eukaryota_odb12	129	99.2	96.9	2.3	0.0	0.8
